hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V45 -> V40, 77.0000000000000000, 82.0000000000000000, 47.2392638036809842, 42.8571428571428541, 15.6534668264959205, 10.4122723000308053, 17.8355842828750610, 0.0000000000000000
V40 -> V18, 82.0000000000000000, 76.0000000000000000, 50.3067484662576661, 53.6585365853658587, 78.4400606224462109, 58.1589870059326799, 82.4500560760498047, 0.0000000000000000
V18 -> V40, 76.0000000000000000, 82.0000000000000000, 46.6257668711656379, 57.8947368421052673, 80.2424469601509713, 61.7293494658826347, 82.4500560760498047, 0.0000000000000000
V40 -> V35, 82.0000000000000000, 76.0000000000000000, 50.3067484662576661, 50.0000000000000000, 62.5587193355985249, 44.8580091697497281, 67.2734022140502930, 0.0000000000000000
V35 -> V40, 76.0000000000000000, 82.0000000000000000, 46.6257668711656379, 53.9473684210526301, 63.5014211722620985, 47.2437338574774301, 67.2734022140502930, 0.0000000000000000
V40 -> V38, 82.0000000000000000, 76.0000000000000000, 50.3067484662576661, 45.1219512195121979, 38.7681512711778566, 26.4852800083706441, 42.0963555574417114, 0.0000000000000000
V38 -> V40, 76.0000000000000000, 82.0000000000000000, 46.6257668711656379, 48.6842105263157876, 37.9460780697577391, 26.8970714546128846, 42.0963555574417114, 0.0000000000000000
V40 -> V8, 82.0000000000000000, 74.0000000000000000, 50.3067484662576661, 50.0000000000000000, 68.0822869351700888, 49.0613443558405891, 73.1839060783386230, 0.0000000000000000
V8 -> V40, 74.0000000000000000, 82.0000000000000000, 45.3987730061349666, 55.4054054054054035, 69.8485027431650138, 52.8730288686128276, 73.1839060783386230, 0.0000000000000000
V40 -> V2, 82.0000000000000000, 74.0000000000000000, 50.3067484662576661, 51.2195121951219505, 73.3614856800132316, 53.4599435350617682, 78.2975435256958008, 0.0000000000000000
V2 -> V40, 74.0000000000000000, 82.0000000000000000, 45.3987730061349666, 56.7567567567567579, 75.5169236923267704, 57.8064697688085971, 78.2975435256958008, 0.0000000000000000
V40 -> V6, 82.0000000000000000, 73.0000000000000000, 50.3067484662576661, 53.6585365853658587, 84.3357068330479791, 62.9305320827124746, 88.5059714317321777, 0.0000000000000000
V6 -> V40, 73.0000000000000000, 82.0000000000000000, 44.7852760736196345, 60.2739726027397253, 87.1682828182478318, 68.7496554412594776, 88.5059714317321777, 0.0000000000000000
V40 -> V29, 82.0000000000000000, 73.0000000000000000, 50.3067484662576661, 48.7804878048780495, 65.2395942315684181, 46.5931924158744337, 70.5609679222106934, 0.0000000000000000
V29 -> V40, 73.0000000000000000, 82.0000000000000000, 44.7852760736196345, 54.7945205479452042, 66.9615907961226497, 50.5474323851407306, 70.5609679222106934, 0.0000000000000000
V40 -> V33, 82.0000000000000000, 70.0000000000000000, 50.3067484662576661, 41.4634146341463392, 42.9521799087524414, 28.7464266821954411, 41.8903738260269165, 0.0000000000000000
V33 -> V40, 70.0000000000000000, 82.0000000000000000, 42.9447852760736239, 48.5714285714285694, 37.5805753487261498, 27.0857283023071922, 41.8903738260269165, 0.0000000000000000
V40 -> V28, 82.0000000000000000, 69.0000000000000000, 50.3067484662576661, 35.3658536585365866, 20.3103482723236084, 12.7285052992049419, 16.6160911321640015, 0.0000000000000000
V28 -> V40, 69.0000000000000000, 82.0000000000000000, 42.3312883435582847, 42.0289855072463752, 14.4864262716767112, 9.8383710253329788, 16.6160911321640015, 0.0000000000000000
V40 -> V12, 82.0000000000000000, 69.0000000000000000, 50.3067484662576661, 42.6829268292682897, 47.8055352494340084, 32.4925827888232348, 51.9516885280609131, 0.0000000000000000
V12 -> V40, 69.0000000000000000, 82.0000000000000000, 42.3312883435582847, 50.7246376811594217, 47.4230561609169783, 34.9299116097246838, 51.9516885280609131, 0.0000000000000000
V34 -> V24, 81.0000000000000000, 81.0000000000000000, 49.6932515337423339, 51.8518518518518476, 56.7600004488958518, 40.9870922190223226, 60.8569085597991943, 0.0000000000000000
V24 -> V34, 81.0000000000000000, 81.0000000000000000, 49.6932515337423339, 51.8518518518518476, 56.7600004488958518, 40.9870922190223226, 60.8569085597991943, 0.0000000000000000
V34 -> V19, 81.0000000000000000, 80.0000000000000000, 49.6932515337423339, 45.6790123456790127, 29.9442977317720960, 20.3816780520372660, 33.1098169088363647, 0.0000000000000000
V19 -> V34, 80.0000000000000000, 81.0000000000000000, 49.0797546012269947, 46.2500000000000000, 29.7247197195830815, 20.3567475654478791, 33.1098169088363647, 0.0000000000000000
V34 -> V51, 81.0000000000000000, 80.0000000000000000, 49.6932515337423339, 51.8518518518518476, 59.7742613948084696, 43.2811640199939589, 63.9125645160675049, 0.0000000000000000
V51 -> V34, 80.0000000000000000, 81.0000000000000000, 49.0797546012269947, 52.5000000000000000, 59.8941281239073788, 43.6348793182117589, 63.9125645160675049, 0.0000000000000000
V34 -> V54, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 44.4444444444444429, 27.4692177350266853, 18.5138607337588503, 30.1556259393692017, 0.0000000000000000
V54 -> V34, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 45.5696202531645582, 26.9895602555990202, 18.4152385743104041, 30.1556259393692017, 0.0000000000000000
V34 -> V5, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 44.4444444444444429, 27.4692177350266853, 18.5138607337588503, 30.1556259393692017, 0.0000000000000000
V5 -> V34, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 45.5696202531645582, 26.9895602555990202, 18.4152385743104041, 30.1556259393692017, 0.0000000000000000
V34 -> V14, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 39.5061728395061706, 13.0647957324981689, 8.3217766094918311, 12.3363345861434937, 0.0000000000000000
V14 -> V34, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 40.5063291139240533, 11.1387885325173848, 7.1826090565211675, 12.3363345861434937, 0.0000000000000000
V34 -> V39, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 45.6790123456790127, 32.7133727736635507, 22.3408490991548909, 35.9301000833511353, 0.0000000000000000
V39 -> V34, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 46.8354430379746844, 32.3213343629711218, 22.3457262948013096, 35.9301000833511353, 0.0000000000000000
V34 -> V31, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 45.6790123456790127, 35.5578768812833559, 24.3616237167408194, 38.8660430908203125, 0.0000000000000000
V31 -> V34, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 47.4358974358974308, 35.0508058030418610, 24.4606102701088126, 38.8660430908203125, 0.0000000000000000
V34 -> V47, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 46.9135802469135754, 41.3473685243992009, 28.6899710831272650, 45.1373964548110962, 0.0000000000000000
V47 -> V34, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 48.7179487179487154, 41.0312054712382519, 28.9998254869289696, 45.1373964548110962, 0.0000000000000000
V34 -> V16, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 43.2098765432098730, 25.1335432591075723, 16.7710747746746200, 27.2903323173522949, 0.0000000000000000
V16 -> V34, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 44.8717948717948758, 24.3648708231611124, 16.5603748233300898, 27.2903323173522949, 0.0000000000000000
V34 -> V45, 81.0000000000000000, 77.0000000000000000, 49.6932515337423339, 44.4444444444444429, 32.8655337027538366, 22.2980256659251097, 35.7194036245346069, 0.0000000000000000
V45 -> V34, 77.0000000000000000, 81.0000000000000000, 47.2392638036809842, 46.7532467532467493, 32.0793043008533587, 22.3059326319456694, 35.7194036245346069, 0.0000000000000000
V34 -> V18, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 45.6790123456790127, 41.4089712462791724, 28.5437427192741779, 45.0346320867538452, 0.0000000000000000
V18 -> V34, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 48.6842105263157876, 40.8790462607880016, 29.0577135754094051, 45.0346320867538452, 0.0000000000000000
V34 -> V35, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 44.4444444444444429, 35.6806301551557468, 24.2839536768567577, 38.6861890554428101, 0.0000000000000000
V35 -> V34, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 47.3684210526315752, 34.8324403591344236, 24.4464042357335671, 38.6861890554428101, 0.0000000000000000
V34 -> V38, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 48.1481481481481453, 53.4396325204656435, 37.7512794697729888, 57.9516351222991943, 0.0000000000000000
V38 -> V34, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 51.3157894736842124, 53.6580089920001910, 39.0883171122201674, 57.9516351222991943, 0.0000000000000000
V34 -> V8, 81.0000000000000000, 74.0000000000000000, 49.6932515337423339, 41.9753086419753032, 30.4644371537317369, 20.3238721470977382, 32.3733389377593994, 0.0000000000000000
V8 -> V34, 74.0000000000000000, 81.0000000000000000, 45.3987730061349666, 45.9459459459459509, 28.9153799458659257, 20.1395407112656173, 32.3733389377593994, 0.0000000000000000
V34 -> V2, 81.0000000000000000, 74.0000000000000000, 49.6932515337423339, 44.4444444444444429, 41.4681132526304665, 28.3912369238745121, 44.9282974004745483, 0.0000000000000000
V2 -> V34, 74.0000000000000000, 81.0000000000000000, 45.3987730061349666, 48.6486486486486527, 40.7214889578236594, 29.1072415959127149, 44.9282974004745483, 0.0000000000000000
V34 -> V6, 81.0000000000000000, 73.0000000000000000, 49.6932515337423339, 48.1481481481481453, 62.1779080059555085, 44.2619644479036012, 67.4458026885986328, 0.0000000000000000
V6 -> V34, 73.0000000000000000, 81.0000000000000000, 44.7852760736196345, 53.4246575342465775, 63.4163217671174451, 47.4234703677053062, 67.4458026885986328, 0.0000000000000000
V34 -> V29, 81.0000000000000000, 73.0000000000000000, 49.6932515337423339, 35.8024691358024683, 13.8298571109771729, 8.6234531765483702, 11.3512985408306122, 0.0000000000000000
V29 -> V34, 73.0000000000000000, 81.0000000000000000, 44.7852760736196345, 39.7260273972602747, 10.2371330532374021, 6.7056297211463249, 11.3512985408306122, 0.0000000000000000
V34 -> V33, 81.0000000000000000, 70.0000000000000000, 49.6932515337423339, 41.9753086419753032, 41.5795573567944174, 28.0670686553100346, 44.7039335966110229, 0.0000000000000000
V33 -> V34, 70.0000000000000000, 81.0000000000000000, 42.9447852760736239, 48.5714285714285694, 40.3887406845150991, 29.1804191751581889, 44.7039335966110229, 0.0000000000000000
V34 -> V28, 81.0000000000000000, 69.0000000000000000, 49.6932515337423339, 44.4444444444444429, 56.0998639315982714, 38.9209323262331566, 61.4975035190582275, 0.0000000000000000
V28 -> V34, 69.0000000000000000, 81.0000000000000000, 42.3312883435582847, 52.1739130434782581, 57.0761865725099042, 42.6494915785678259, 61.4975035190582275, 0.0000000000000000
V34 -> V12, 81.0000000000000000, 69.0000000000000000, 49.6932515337423339, 44.4444444444444429, 56.0998639315982714, 38.9209323262331566, 61.4975035190582275, 0.0000000000000000
V12 -> V34, 69.0000000000000000, 81.0000000000000000, 42.3312883435582847, 52.1739130434782581, 57.0761865725099042, 42.6494915785678259, 61.4975035190582275, 0.0000000000000000
V24 -> V19, 81.0000000000000000, 80.0000000000000000, 49.6932515337423339, 49.3827160493827151, 47.3847588621378577, 33.5023458410113264, 51.5523195266723633, 0.0000000000000000
V19 -> V24, 80.0000000000000000, 81.0000000000000000, 49.0797546012269947, 50.0000000000000000, 47.3525084614182177, 33.6856049355139788, 51.5523195266723633, 0.0000000000000000
V24 -> V51, 81.0000000000000000, 80.0000000000000000, 49.6932515337423339, 45.6790123456790127, 29.9442977317720960, 20.3816780520372660, 33.1098169088363647, 0.0000000000000000
V51 -> V24, 80.0000000000000000, 81.0000000000000000, 49.0797546012269947, 46.2500000000000000, 29.7247197195830815, 20.3567475654478791, 33.1098169088363647, 0.0000000000000000
V24 -> V54, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 53.0864197530864246, 68.5217007046426119, 50.3145542104432621, 72.4840760231018066, 0.0000000000000000
V54 -> V24, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 54.4303797468354418, 68.9580365747146544, 51.2603094156555485, 72.4840760231018066, 0.0000000000000000
V24 -> V5, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 45.6790123456790127, 32.7133727736635507, 22.3408490991548909, 35.9301000833511353, 0.0000000000000000
V5 -> V24, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 46.8354430379746844, 32.3213343629711218, 22.3457262948013096, 35.9301000833511353, 0.0000000000000000
V24 -> V14, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 46.9135802469135754, 38.3667938801305439, 26.5403286231745419, 42.0456379652023315, 0.0000000000000000
V14 -> V24, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 48.1012658227848107, 38.0901526276471145, 26.6743804001953677, 42.0456379652023315, 0.0000000000000000
V24 -> V39, 81.0000000000000000, 79.0000000000000000, 49.6932515337423339, 51.8518518518518476, 62.7081414442820488, 45.5248269974266222, 66.9191181659698486, 0.0000000000000000
V39 -> V24, 79.0000000000000000, 81.0000000000000000, 48.4662576687116555, 53.1645569620253085, 63.0183777009633985, 46.3150816425927587, 66.9191181659698486, 0.0000000000000000
V24 -> V31, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 51.8518518518518476, 65.5478601138736678, 47.7072422486698926, 69.8571324348449707, 0.0000000000000000
V31 -> V24, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 53.8461538461538467, 66.1120144440012751, 49.0122970671589329, 69.8571324348449707, 0.0000000000000000
V24 -> V47, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 45.6790123456790127, 35.5578768812833559, 24.3616237167408194, 38.8660430908203125, 0.0000000000000000
V47 -> V24, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 47.4358974358974308, 35.0508058030418610, 24.4606102701088126, 38.8660430908203125, 0.0000000000000000
V24 -> V16, 81.0000000000000000, 78.0000000000000000, 49.6932515337423339, 45.6790123456790127, 35.5578768812833559, 24.3616237167408194, 38.8660430908203125, 0.0000000000000000
V16 -> V24, 78.0000000000000000, 81.0000000000000000, 47.8527607361963234, 47.4358974358974308, 35.0508058030418610, 24.4606102701088126, 38.8660430908203125, 0.0000000000000000
V24 -> V45, 81.0000000000000000, 77.0000000000000000, 49.6932515337423339, 43.2098765432098730, 27.6662215587629916, 18.5240520212525794, 29.8877865076065063, 0.0000000000000000
V45 -> V24, 77.0000000000000000, 81.0000000000000000, 47.2392638036809842, 45.4545454545454533, 26.7050483520935984, 18.3252215183277904, 29.8877865076065063, 0.0000000000000000
V24 -> V18, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 44.4444444444444429, 35.6806301551557468, 24.2839536768567577, 38.6861890554428101, 0.0000000000000000
V18 -> V24, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 47.3684210526315752, 34.8324403591344236, 24.4464042357335671, 38.6861890554428101, 0.0000000000000000
V24 -> V35, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 51.8518518518518476, 70.8989436076586230, 51.8515004552815952, 75.4531919956207275, 0.0000000000000000
V35 -> V24, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 55.2631578947368496, 72.1225047981949956, 54.3921933582945059, 75.4531919956207275, 0.0000000000000000
V24 -> V38, 81.0000000000000000, 76.0000000000000000, 49.6932515337423339, 40.7407407407407405, 23.4232544898986816, 15.3123132770152406, 21.8971371650695801, 0.0000000000000000
V38 -> V24, 76.0000000000000000, 81.0000000000000000, 46.6257668711656379, 43.4210526315789522, 19.4972107670735824, 13.1434767744474410, 21.8971371650695801, 0.0000000000000000
V24 -> V8, 81.0000000000000000, 74.0000000000000000, 49.6932515337423339, 44.4444444444444429, 41.4681132526304665, 28.3912369238745121, 44.9282974004745483, 0.0000000000000000
V8 -> V24, 74.0000000000000000, 81.0000000000000000, 45.3987730061349666, 48.6486486486486527, 40.7214889578236594, 29.1072415959127149, 44.9282974004745483, 0.0000000000000000
V24 -> V2, 81.0000000000000000, 74.0000000000000000, 49.6932515337423339, 39.5061728395061706, 23.6468374729156494, 15.3499442491309512, 21.5612918138504028, 0.0000000000000000
V2 -> V24, 74.0000000000000000, 81.0000000000000000, 45.3987730061349666, 43.2432432432432421, 19.1678713890635386, 12.9901745305293357, 21.5612918138504028, 0.0000000000000000
V24 -> V6, 81.0000000000000000, 73.0000000000000000, 49.6932515337423339, 43.2098765432098730, 38.6416835117050042, 26.1971675236903572, 41.6105002164840698, 0.0000000000000000
V6 -> V24, 73.0000000000000000, 81.0000000000000000, 44.7852760736196345, 47.9452054794520492, 37.5192035682602949, 26.7208096318546637, 41.6105002164840698, 0.0000000000000000
V24 -> V29, 81.0000000000000000, 73.0000000000000000, 49.6932515337423339, 40.7407407407407405, 31.2111794948577881, 20.6095783559157404, 29.3244570493698120, 0.0000000000000000
V29 -> V24, 73.0000000000000000, 81.0000000000000000, 44.7852760736196345, 45.2054794520547887, 26.1087636935734224, 18.1110211178242189, 29.3244570493698120, 0.0000000000000000
V24 -> V33, 81.0000000000000000, 70.0000000000000000, 49.6932515337423339, 41.9753086419753032, 41.5795573567944174, 28.0670686553100346, 44.7039335966110229, 0.0000000000000000
V33 -> V24, 70.0000000000000000, 81.0000000000000000, 42.9447852760736239, 48.5714285714285694, 40.3887406845150991, 29.1804191751581889, 44.7039335966110229, 0.0000000000000000
V24 -> V28, 81.0000000000000000, 69.0000000000000000, 49.6932515337423339, 51.8518518518518476, 85.5222163695481044, 63.4714944882111567, 90.6074881553649902, 0.0000000000000000
V28 -> V24, 69.0000000000000000, 81.0000000000000000, 42.3312883435582847, 60.8695652173913118, 89.2713253997892906, 71.3590799481503950, 90.6074881553649902, 0.0000000000000000
V24 -> V12, 81.0000000000000000, 69.0000000000000000, 49.6932515337423339, 43.2098765432098730, 50.2603324323229970, 34.4468456526560445, 54.8365950584411621, 0.0000000000000000
V12 -> V24, 69.0000000000000000, 81.0000000000000000, 42.3312883435582847, 50.7246376811594217, 50.3010810770229000, 37.1311930582214558, 54.8365950584411621, 0.0000000000000000
V19 -> V51, 80.0000000000000000, 80.0000000000000000, 49.0797546012269947, 48.7500000000000000, 44.2194870981614159, 31.1637818375996964, 48.3209311962127686, 0.0000000000000000
V51 -> V19, 80.0000000000000000, 80.0000000000000000, 49.0797546012269947, 48.7500000000000000, 44.2194870981614159, 31.1637818375996964, 48.3209311962127686, 0.0000000000000000
V19 -> V54, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 42.5000000000000000, 20.3241883735654341, 13.4581858583743976, 22.1681430935859680, 0.0000000000000000
V54 -> V19, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 43.0379746835443058, 20.0470207610554567, 13.3563924875761515, 22.1681430935859680, 0.0000000000000000
V19 -> V5, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 50.0000000000000000, 53.4842885665853487, 38.2615070427205808, 57.8105986118316650, 0.0000000000000000
V5 -> V19, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 50.6329113924050631, 53.5274017346174276, 38.5281391631102110, 57.8105986118316650, 0.0000000000000000
V19 -> V14, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 52.5000000000000000, 65.6597225110723315, 48.0793408759239398, 69.7855651378631592, 0.0000000000000000
V14 -> V19, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 53.1645569620253085, 65.8469463212841646, 48.5133342180860296, 69.7855651378631592, 0.0000000000000000
V19 -> V39, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 48.7500000000000000, 47.2703987419873286, 33.4102875240461188, 51.4540016651153564, 0.0000000000000000
V39 -> V19, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 49.3670886075949369, 47.2367355017737438, 33.5920761334818110, 51.4540016651153564, 0.0000000000000000
V19 -> V31, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 42.5000000000000000, 22.5938180736010246, 15.0140646059598737, 24.4436949491500854, 0.0000000000000000
V31 -> V19, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 43.5897435897435912, 22.0556916480814991, 14.8375907663557065, 24.4436949491500854, 0.0000000000000000
V19 -> V47, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 48.7500000000000000, 50.3131160411009688, 35.6601616894011286, 54.6178221702575684, 0.0000000000000000
V47 -> V19, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 50.0000000000000000, 50.3207649931968177, 36.1063328887483124, 54.6178221702575684, 0.0000000000000000
V19 -> V16, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 46.2500000000000000, 38.2206104727162739, 26.4261043097568979, 41.7913734912872314, 0.0000000000000000
V16 -> V19, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 47.4358974358974308, 37.9406029631525357, 26.5566817060204627, 41.7913734912872314, 0.0000000000000000
V19 -> V45, 80.0000000000000000, 77.0000000000000000, 49.0797546012269947, 47.5000000000000000, 47.1898519956823179, 33.1329857687790224, 51.3533890247344971, 0.0000000000000000
V45 -> V19, 77.0000000000000000, 80.0000000000000000, 47.2392638036809842, 49.3506493506493484, 47.0845433194882617, 33.6740402273954018, 51.3533890247344971, 0.0000000000000000
V19 -> V18, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 40.0000000000000000, 20.8632111549377441, 13.5763332553771789, 19.2725330591201782, 0.0000000000000000
V18 -> V19, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 42.1052631578947327, 17.4450231667861999, 11.6346219394442372, 19.2725330591201782, 0.0000000000000000
V19 -> V35, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 46.2500000000000000, 44.1314579114522090, 30.6908958282486033, 48.0371505022048950, 0.0000000000000000
V35 -> V19, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 48.6842105263157876, 43.8395939775107237, 31.2469190447759431, 48.0371505022048950, 0.0000000000000000
V19 -> V38, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 47.5000000000000000, 50.1970849649090241, 35.3407055254037488, 54.5584917068481445, 0.0000000000000000
V38 -> V19, 76.0000000000000000, 80.0000000000000000, 46.6257668711656379, 50.0000000000000000, 50.2067287365730550, 36.2274722029386709, 54.5584917068481445, 0.0000000000000000
V19 -> V8, 80.0000000000000000, 74.0000000000000000, 49.0797546012269947, 53.7500000000000000, 82.4524928512724529, 61.7236701793016351, 86.6197645664215088, 0.0000000000000000
V8 -> V19, 74.0000000000000000, 80.0000000000000000, 45.3987730061349666, 58.1081081081081052, 84.3384407396706024, 65.5112768633236158, 86.6197645664215088, 0.0000000000000000
V19 -> V2, 80.0000000000000000, 74.0000000000000000, 49.0797546012269947, 45.0000000000000000, 44.0878038030362944, 30.4492935148648165, 47.8891491889953613, 0.0000000000000000
V2 -> V19, 74.0000000000000000, 80.0000000000000000, 45.3987730061349666, 48.6486486486486527, 43.6408623695755580, 31.2748060084201569, 47.8891491889953613, 0.0000000000000000
V19 -> V6, 80.0000000000000000, 73.0000000000000000, 49.0797546012269947, 43.7500000000000000, 41.1427091774082427, 28.1371367478605698, 44.4975018501281738, 0.0000000000000000
V6 -> V19, 73.0000000000000000, 80.0000000000000000, 44.7852760736196345, 47.9452054794520492, 40.3679769237097688, 28.8241750309088012, 44.4975018501281738, 0.0000000000000000
V19 -> V29, 80.0000000000000000, 73.0000000000000000, 49.0797546012269947, 41.2500000000000000, 30.1704015454968939, 20.1021988690368651, 31.8285405635833740, 0.0000000000000000
V29 -> V19, 73.0000000000000000, 80.0000000000000000, 44.7852760736196345, 45.2054794520547887, 28.6017977719698600, 19.8970500503036902, 31.8285405635833740, 0.0000000000000000
V19 -> V33, 80.0000000000000000, 70.0000000000000000, 49.0797546012269947, 51.2499999999999929, 81.7463028375261018, 60.3766885863759128, 87.1508240699768066, 0.0000000000000000
V33 -> V19, 70.0000000000000000, 80.0000000000000000, 42.9447852760736239, 58.5714285714285765, 84.8997229783505389, 66.7047320879041479, 87.1508240699768066, 0.0000000000000000
V19 -> V28, 80.0000000000000000, 69.0000000000000000, 49.0797546012269947, 43.7500000000000000, 52.7521710534590937, 36.4545640491615117, 57.7316462993621826, 0.0000000000000000
V28 -> V19, 69.0000000000000000, 80.0000000000000000, 42.3312883435582847, 50.7246376811594217, 53.1542761791966782, 39.3208089386005568, 57.7316462993621826, 0.0000000000000000
V19 -> V12, 80.0000000000000000, 69.0000000000000000, 49.0797546012269947, 35.0000000000000000, 19.3935155868530273, 12.1956208425989985, 15.6764000654220581, 0.0000000000000000
V12 -> V19, 69.0000000000000000, 80.0000000000000000, 42.3312883435582847, 40.5797101449275388, 14.2078060053037021, 9.5641648529394239, 15.6764000654220581, 0.0000000000000000
V51 -> V54, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 50.0000000000000000, 53.4842885665853487, 38.2615070427205808, 57.8105986118316650, 0.0000000000000000
V54 -> V51, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 50.6329113924050631, 53.5274017346174276, 38.5281391631102110, 57.8105986118316650, 0.0000000000000000
V51 -> V5, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 50.0000000000000000, 53.4842885665853487, 38.2615070427205808, 57.8105986118316650, 0.0000000000000000
V5 -> V51, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 50.6329113924050631, 53.5274017346174276, 38.5281391631102110, 57.8105986118316650, 0.0000000000000000
V51 -> V14, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 43.7500000000000000, 24.8233451221847581, 16.6648400622659878, 27.2280424833297729, 0.0000000000000000
V14 -> V51, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 44.3037974683544249, 24.5668054494055710, 16.5941707089569697, 27.2280424833297729, 0.0000000000000000
V51 -> V39, 80.0000000000000000, 79.0000000000000000, 49.0797546012269947, 48.7500000000000000, 47.2703987419873286, 33.4102875240461188, 51.4540016651153564, 0.0000000000000000
V39 -> V51, 79.0000000000000000, 80.0000000000000000, 48.4662576687116555, 49.3670886075949369, 47.2367355017737438, 33.5920761334818110, 51.4540016651153564, 0.0000000000000000
V51 -> V31, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 50.0000000000000000, 56.4923993674719043, 40.5210712994739382, 60.9353125095367432, 0.0000000000000000
V31 -> V51, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 51.2820512820512775, 56.6538572673576795, 41.1390668620365290, 60.9353125095367432, 0.0000000000000000
V51 -> V47, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 43.7500000000000000, 27.3406502995553922, 18.4167766336250374, 29.7890126705169678, 0.0000000000000000
V47 -> V51, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 44.8717948717948758, 26.8588510373222960, 18.3158157362892133, 29.7890126705169678, 0.0000000000000000
V51 -> V16, 80.0000000000000000, 78.0000000000000000, 49.0797546012269947, 52.5000000000000000, 68.3882627814473238, 50.1985451573746886, 72.6039528846740723, 0.0000000000000000
V16 -> V51, 78.0000000000000000, 80.0000000000000000, 47.8527607361963234, 53.8461538461538467, 68.8221792182179968, 51.1413317980657922, 72.6039528846740723, 0.0000000000000000
V51 -> V45, 80.0000000000000000, 77.0000000000000000, 49.0797546012269947, 47.5000000000000000, 47.1898519956823179, 33.1329857687790224, 51.3533890247344971, 0.0000000000000000
V45 -> V51, 77.0000000000000000, 80.0000000000000000, 47.2392638036809842, 49.3506493506493484, 47.0845433194882617, 33.6740402273954018, 51.3533890247344971, 0.0000000000000000
V51 -> V18, 80.0000000000000000, 76.0000000000000000, 49.0797546012269947, 50.0000000000000000, 62.3136956491984435, 44.9231975752216712, 67.0749783515930176, 0.0000000000000000
